Date,Close/Last,Volume,Open,High,Low
09/06/2022,151.72,6373733,152.88,154.43,150.82
09/02/2022,153.69,7315696,156.46,158.67,152.96
09/01/2022,153.53,9924037,154.87,155.33,150.87
08/31/2022,156.12,9166083,159.79,161.21,155.97
08/30/2022,159.67,8079359,162.14,163.85,158.38
08/29/2022,160.21,9329900,164.28,165.815,160.05
08/26/2022,165.23,11074720,173.96,176.30,164.63
08/25/2022,173.91,24025590,168.58,174.14,165.56
08/24/2022,180.01,11438810,176.67,181.23,176.06
08/23/2022,176.00,5076836,175.88,178.1093,174.905
08/22/2022,176.98,5182913,180.00,180.59,176.06
08/19/2022,183.77,4346139,185.22,185.44,181.58
08/18/2022,187.93,2791624,188.42,188.57,186.61
08/17/2022,187.96,3181278,187.72,189.43,186.47
08/16/2022,189.59,3835945,189.55,190.85,186.36
08/15/2022,191.06,2768479,189.05,192.105,188.90
08/12/2022,189.89,3846152,186.63,190.02,185.505
08/11/2022,186.73,4175064,192.13,192.50,186.32
08/10/2022,188.61,4179165,188.16,189.569,186.21
08/09/2022,182.24,5851671,186.30,187.13,179.82
08/08/2022,189.75,3398638,191.09,194.37,189.08
08/05/2022,190.17,4090307,187.00,191.80,186.28
08/04/2022,191.27,3759666,188.56,191.58,187.25
08/03/2022,189.65,5786256,185.53,190.68,185.37
08/02/2022,183.79,4317852,180.81,185.14,179.4311
08/01/2022,182.98,3997132,181.30,185.18,179.76
07/29/2022,184.02,4751359,181.82,184.42,180.22
07/28/2022,181.29,4562052,178.41,181.88,175.93
07/27/2022,180.30,4960877,174.86,182.23,174.35
07/26/2022,170.46,3886477,177.11,177.13,169.7601
07/25/2022,177.29,4407891,181.83,181.99,175.075
07/22/2022,182.47,3804734,185.07,187.56,180.93
07/21/2022,185.35,3885958,180.66,185.53,179.905
07/20/2022,182.45,5654028,176.10,183.4999,175.61
07/19/2022,173.81,4373417,170.92,174.10,167.81
07/18/2022,167.89,3818189,168.95,172.64,167.11
07/15/2022,167.38,6037651,163.71,167.61,162.22
07/14/2022,161.04,6096089,161.03,161.71,157.65
07/13/2022,163.49,6225916,162.41,165.84,161.17
07/12/2022,166.33,7072984,172.21,173.38,164.35
07/11/2022,174.36,3697537,174.00,176.32,171.26
07/08/2022,175.50,2869242,174.05,176.61,172.84
07/07/2022,176.64,4000121,174.17,176.9392,173.17
07/06/2022,172.73,4085109,173.52,175.06,170.83
07/05/2022,172.20,4618069,166.10,172.35,164.61
07/01/2022,168.20,4561576,164.76,169.15,164.05
06/30/2022,165.04,9539418,165.05,167.50,161.11
06/29/2022,170.61,5430441,172.50,173.78,168.06
06/28/2022,171.46,6682362,180.29,182.33,171.44
06/27/2022,181.31,6170845,186.11,186.58,180.4715
06/24/2022,185.92,12107110,177.72,186.405,176.55
06/23/2022,173.05,7257956,169.09,173.3899,167.12
06/22/2022,167.45,5865254,164.70,170.45,164.21
06/21/2022,166.83,6736788,165.05,169.35,164.90
06/17/2022,163.26,13074630,158.56,166.23,158.17
06/16/2022,159.85,8090882,163.73,166.90,158.62
06/15/2022,168.55,7740676,166.73,171.50,164.68
06/14/2022,164.45,8576172,168.73,169.63,162.15
06/13/2022,166.03,10726190,170.55,172.68,165.06
06/10/2022,178.45,7857553,183.63,183.95,177.2044
06/09/2022,187.11,8486282,188.53,192.6799,186.61
06/08/2022,189.19,6226152,187.00,190.5599,185.39
06/07/2022,187.15,6331089,181.71,188.60,181.71
06/06/2022,182.87,5811718,188.93,190.42,181.70
06/03/2022,184.91,9223960,185.00,189.64,183.80
06/02/2022,188.40,19231220,175.00,190.13,174.70
06/01/2022,176.07,37037410,178.01,184.42,174.37
05/31/2022,160.24,18114610,166.96,167.28,159.35
05/27/2022,165.10,7883615,160.67,165.23,160.25
05/26/2022,162.46,6697678,159.69,163.69,157.57
05/25/2022,159.65,7436776,155.32,161.89,155.32
05/24/2022,156.93,6928394,157.77,158.39,154.55
05/23/2022,160.32,6148844,159.84,160.73,155.91
05/20/2022,159.65,9068740,158.74,160.73,154.55
05/19/2022,155.60,8382193,155.23,159.25,154.73
05/18/2022,157.33,7454376,162.82,164.52,156.19
05/17/2022,163.73,7317728,167.33,169.10,158.27
05/16/2022,164.12,5065837,164.74,166.11,161.88
05/13/2022,166.91,6499749,163.55,168.68,162.01
05/12/2022,160.42,10187550,156.93,166.85,154.64
05/11/2022,161.27,7220076,165.50,169.98,160.83
05/10/2022,167.15,8598717,167.42,171.26,163.275
05/09/2022,163.60,9997769,166.72,170.2885,162.13
05/06/2022,169.70,7232666,169.49,172.43,165.58
05/05/2022,172.30,8379395,180.49,182.235,169.82
05/04/2022,185.48,7563074,179.71,185.98,174.74
05/03/2022,178.36,5047686,176.95,180.385,176.13
05/02/2022,177.57,6278442,175.09,177.78,173.12
04/29/2022,175.94,7110752,182.57,185.36,175.30
04/28/2022,185.74,10617860,181.41,186.93,178.98
04/27/2022,174.68,9644616,171.00,177.23,170.625
04/26/2022,170.08,8073280,172.62,173.72,167.55
04/25/2022,174.57,7988936,169.69,174.76,169.2278
04/22/2022,171.43,8843906,177.70,179.05,171.10
04/21/2022,177.23,9119512,188.78,190.17,176.74
04/20/2022,186.23,6015364,192.89,193.30,186.08
04/19/2022,191.39,6120405,187.24,192.20,185.52
04/18/2022,187.01,4899472,188.30,189.35,185.53
04/14/2022,189.41,5126676,196.32,196.45,189.22
04/13/2022,195.72,8733017,191.985,197.10,189.32
04/12/2022,194.81,4832184,199.75,201.12,194.58
04/11/2022,195.45,5173760,194.21,197.10,192.16
04/08/2022,197.17,3897664,198.64,200.14,196.62
04/07/2022,200.16,5245971,199.12,202.72,198.19
04/06/2022,200.82,7171285,205.21,205.465,198.08
04/05/2022,210.14,7304637,218.00,218.27,208.67
04/04/2022,218.85,7845801,214.63,221.00,214.10
04/01/2022,212.25,6007859,212.48,214.03,210.04
03/31/2022,212.32,7141260,214.50,216.79,211.79
03/30/2022,214.94,4951199,219.71,219.85,213.40
03/29/2022,221.29,5370373,218.62,222.155,216.77
03/28/2022,215.28,4290886,210.38,215.38,209.30
03/25/2022,211.03,3657994,214.27,215.86,208.48
03/24/2022,213.98,4150252,212.35,214.11,209.87
03/23/2022,211.11,8404667,213.87,213.93,208.31
03/22/2022,218.21,7018788,213.72,221.85,212.615
03/21/2022,213.72,6448739,218.19,219.10,210.61
03/18/2022,218.80,12220550,209.23,219.58,208.305
03/17/2022,210.41,5842555,204.62,210.68,202.5601
03/16/2022,205.57,6043359,198.66,205.90,197.33
03/15/2022,196.14,5276325,198.53,199.96,192.74
03/14/2022,193.12,5665470,198.24,200.16,191.82
03/11/2022,197.90,5196914,204.77,204.77,197.63
03/10/2022,200.15,5604161,199.10,201.20,197.53
03/09/2022,203.16,6881263,198.35,205.23,197.22
03/08/2022,192.08,8229049,194.28,197.20,189.20
03/07/2022,196.23,7043501,203.45,204.93,196.04
03/04/2022,203.01,6816423,204.70,206.38,199.26
03/03/2022,204.75,6559852,210.39,211.63,204.22
03/02/2022,210.39,16670100,216.10,217.3096,201.1501
03/01/2022,208.89,12587320,213.40,214.39,208.46
02/28/2022,210.53,7904654,207.79,211.67,206.95
02/25/2022,208.09,5853614,204.724,208.4674,201.61
02/24/2022,204.29,11792610,184.74,204.90,184.44
02/23/2022,190.54,7784294,196.35,199.00,190.13
02/22/2022,195.13,8434762,195.53,201.46,193.525
02/18/2022,196.84,6691812,200.40,202.60,195.79
02/17/2022,200.03,8820050,208.33,209.75,199.50
02/16/2022,211.74,7072715,211.00,212.42,208.21
02/15/2022,214.25,6355740,209.75,214.57,208.52
02/14/2022,206.40,7005942,205.80,209.90,204.63
02/11/2022,207.90,8165623,217.62,219.93,206.1121
02/10/2022,217.67,5312607,217.70,221.99,215.81
02/09/2022,222.04,6107708,221.14,222.19,215.57
02/08/2022,217.43,5628683,215.60,217.94,212.15
02/07/2022,216.97,3922259,219.00,221.44,216.66
02/04/2022,219.23,6176474,214.99,221.67,213.19
02/03/2022,212.77,12826600,218.07,220.7909,210.40
02/02/2022,225.01,9378866,233.74,234.49,223.0169
02/01/2022,232.12,6387115,232.37,232.78,226.32
01/31/2022,232.63,7084216,222.95,232.91,222.26
01/28/2022,222.13,8254892,214.30,222.29,210.88
01/27/2022,212.74,9468583,214.08,223.15,212.06
01/26/2022,211.00,10029560,219.61,221.46,209.07
01/25/2022,215.39,9092713,221.00,223.90,214.67
01/24/2022,223.03,11674760,212.39,223.38,207.51
01/21/2022,218.63,9128418,223.06,224.77,218.25
01/20/2022,222.94,5663652,229.07,231.40,222.49
01/19/2022,226.27,5332617,227.47,232.21,226.17
01/18/2022,226.06,6034024,228.45,230.73,225.30
01/14/2022,231.23,5805137,228.03,233.29,227.6074
01/13/2022,228.63,6680317,237.50,238.79,227.92
01/12/2022,237.83,6718884,237.00,239.28,235.76
01/11/2022,234.84,7635332,228.80,236.35,226.56
01/10/2022,229.63,7803784,225.50,229.83,218.89
01/07/2022,228.31,6286718,228.50,232.28,226.05
01/06/2022,229.15,9376094,228.04,234.48,226.0532
01/05/2022,227.67,18882470,236.17,238.20,227.31
01/04/2022,248.23,7240729,256.85,256.87,243.395
01/03/2022,255.46,4318489,255.01,256.70,248.65
12/31/2021,254.13,3169312,254.47,256.49,253.63
12/30/2021,255.33,2950573,255.30,257.90,254.46
12/29/2021,254.54,2592745,256.00,256.43,253.12
12/28/2021,255.45,3296365,259.73,260.78,254.938
12/27/2021,258.30,3532542,253.39,258.43,253.24
12/23/2021,253.14,3769478,251.23,254.31,249.335
12/22/2021,252.80,4982392,253.42,254.26,249.51
12/21/2021,252.55,5428209,248.00,253.01,245.25
12/20/2021,247.21,5580059,249.89,251.54,246.50
12/17/2021,252.93,12170270,251.24,253.90,246.79
12/16/2021,253.12,6556672,260.00,261.3499,252.22
12/15/2021,260.04,6484942,254.85,260.19,251.90
12/14/2021,255.59,7227339,262.00,262.15,253.30
12/13/2021,265.76,3625721,265.80,270.56,264.61
12/10/2021,266.03,3480091,266.10,270.57,264.44
12/09/2021,264.32,3966956,266.04,266.68,262.64
12/08/2021,266.31,4586480,268.31,268.50,264.57
12/07/2021,266.99,7401230,265.47,270.23,263.60
12/06/2021,258.75,7122951,256.10,259.23,250.71
12/03/2021,258.32,8944026,261.55,261.75,251.70
12/02/2021,261.20,12200790,252.82,262.58,252.1401
12/01/2021,251.50,30744430,271.26,276.94,251.46
11/30/2021,284.96,13597640,296.19,299.27,283.40
11/29/2021,296.74,8215565,289.52,298.39,284.70
11/26/2021,284.21,4195279,284.50,287.57,283.04
11/24/2021,289.17,5091437,286.04,289.4499,283.20
11/23/2021,291.42,6432469,293.65,296.47,288.31
11/22/2021,296.84,4476157,301.84,305.49,296.72
11/19/2021,301.17,4758869,305.71,306.00,301.10
11/18/2021,302.99,4444339,306.16,306.99,299.58
11/17/2021,308.02,3864656,307.78,309.90,307.25
11/16/2021,307.09,2989383,304.08,307.58,302.721
11/15/2021,305.49,3595625,306.90,307.76,303.23
11/12/2021,306.65,3803734,304.50,307.22,301.63
11/11/2021,302.98,2681892,301.50,305.75,301.50
11/10/2021,299.67,4350924,306.57,308.59,297.885
11/09/2021,309.71,3126523,310.00,311.75,307.22
11/08/2021,309.96,3893014,307.20,311.39,305.9001
11/05/2021,307.25,4681990,308.50,311.40,303.34
11/04/2021,308.04,3833787,303.50,308.41,302.40
11/03/2021,302.89,3260169,303.95,303.95,298.19
11/02/2021,302.95,4177512,301.72,303.44,299.41
11/01/2021,302.76,3825097,301.50,304.86,299.72
10/29/2021,299.69,4251850,298.00,300.78,296.27
10/28/2021,298.38,3450407,295.07,298.8099,293.53
10/27/2021,295.15,3742741,296.53,299.19,295.09
10/26/2021,295.11,3601447,295.78,298.36,293.62
10/25/2021,293.92,2993500,293.30,295.13,291.72
10/22/2021,292.56,2927049,289.00,293.00,288.18
10/21/2021,289.81,2828499,289.47,291.5741,288.27
10/20/2021,290.09,4487918,293.11,295.41,287.95
10/19/2021,292.34,3631164,292.10,295.53,291.36
10/18/2021,291.70,5163348,290.78,293.25,288.71
10/15/2021,291.66,5119331,292.49,292.87,289.32
10/14/2021,290.02,5435676,286.00,290.64,284.66
10/13/2021,284.41,6575213,280.00,285.10,278.60
10/12/2021,279.00,5970095,276.42,280.7496,276.0242
10/11/2021,273.75,2693021,271.78,276.27,271.51
10/08/2021,272.48,2683286,275.54,276.92,272.27
10/07/2021,274.58,5374204,276.90,279.50,274.085
10/06/2021,275.27,4745485,269.67,275.49,267.50
10/05/2021,271.77,4050404,272.11,273.549,271.03
10/04/2021,270.86,6393840,275.22,275.30,266.14
10/01/2021,275.26,4756004,271.50,276.34,268.77
09/30/2021,271.22,5226998,270.65,274.26,270.44
09/29/2021,270.50,4361850,273.49,274.6822,269.24
09/28/2021,272.28,7127081,275.11,276.70,270.04
09/27/2021,279.68,5941145,282.44,283.76,279.04
09/24/2021,285.63,13368310,278.50,286.36,278.21
09/23/2021,277.86,15617210,270.00,279.39,266.40
09/22/2021,259.17,4355561,258.90,260.359,256.21
09/21/2021,257.97,6040565,259.47,262.55,257.77
09/20/2021,258.22,5985544,256.59,259.215,254.94
09/17/2021,260.53,7053537,259.27,261.70,258.68
09/16/2021,260.36,5122575,255.53,261.22,255.00
09/15/2021,256.16,4764574,254.54,256.745,252.95
09/14/2021,254.37,4097542,254.11,255.11,253.00
09/13/2021,254.11,5258184,257.00,257.6891,252.19
09/10/2021,257.20,5280883,261.00,261.5899,256.50
09/09/2021,260.74,4126467,261.82,263.71,260.451
09/08/2021,262.62,3851513,263.62,264.34,261.58
09/07/2021,265.21,4673779,266.54,267.90,264.07
09/03/2021,267.08,7357515,263.60,267.41,261.8001
09/02/2021,264.15,4499608,269.00,269.26,263.92
09/01/2021,268.32,7189035,266.27,273.26,265.59
08/31/2021,265.27,5901518,264.77,266.77,262.70
08/30/2021,264.97,5729953,265.81,267.58,264.75
08/27/2021,266.53,7992509,267.86,270.91,265.43
08/26/2021,267.79,18986970,269.80,275.22,267.36
08/25/2021,260.85,9700952,260.86,261.90,258.745
08/24/2021,259.66,6685164,261.92,262.50,259.0588
08/23/2021,260.52,7603867,257.00,261.855,256.57
08/20/2021,256.13,5510730,253.00,257.87,252.61
08/19/2021,253.07,6600793,249.17,255.4399,248.38
08/18/2021,251.22,8306650,248.00,256.795,247.72
08/17/2021,246.99,3472597,248.26,249.20,245.94
08/16/2021,249.20,4048733,250.17,251.00,244.47
08/13/2021,251.56,5986436,251.71,253.77,248.87
08/12/2021,248.39,4468390,242.50,248.43,241.93
08/11/2021,242.28,3999205,244.67,246.15,240.10
08/10/2021,243.39,4430617,250.87,251.25,243.04
08/09/2021,249.32,3312170,251.42,252.42,247.85
08/06/2021,250.59,4045384,249.23,252.08,249.22
08/05/2021,250.56,5235193,244.68,250.9015,243.5418
08/04/2021,244.17,4121614,241.62,244.65,239.67
08/03/2021,241.13,3077919,241.38,243.05,239.04
08/02/2021,240.86,3525726,242.31,242.47,238.88
07/30/2021,241.93,3748445,243.00,244.24,241.63
07/29/2021,244.04,3271103,243.49,246.16,243.49
07/28/2021,243.96,4100237,243.82,246.08,243.00
07/27/2021,243.51,6352540,247.21,248.13,241.19
07/26/2021,247.60,3960897,248.20,248.48,245.82
07/23/2021,248.25,5877259,250.00,250.56,246.68
07/22/2021,248.28,7868703,243.50,248.70,243.34
07/21/2021,242.11,15323130,241.44,242.98,238.27
07/20/2021,240.11,8486974,238.70,243.18,236.27
07/19/2021,237.55,8842963,236.51,238.50,234.3101
07/16/2021,238.43,7288104,238.30,240.88,237.77
07/15/2021,237.58,7912574,241.22,242.025,235.8201
07/14/2021,242.43,6375745,244.50,246.145,239.87
07/13/2021,244.02,6699829,242.29,247.155,241.68
07/12/2021,242.91,5604490,247.22,247.26,241.85
07/09/2021,245.06,4213545,245.59,248.00,244.09
07/08/2021,245.80,5159623,244.84,246.58,241.74
07/07/2021,248.44,5101415,253.00,253.50,247.86
07/06/2021,250.25,5590223,249.00,252.92,248.3759
07/02/2021,248.20,4056827,246.92,248.96,245.84
07/01/2021,244.98,3899605,244.50,246.59,242.62
06/30/2021,244.27,4168762,245.48,246.625,243.50
06/29/2021,245.81,3871917,244.44,246.78,242.43
06/28/2021,244.57,4274889,244.21,247.59,243.60
06/25/2021,241.87,15409270,244.19,244.20,240.99
06/24/2021,243.77,4987330,243.35,247.69,242.70
06/23/2021,241.84,4482408,243.75,244.50,240.85
06/22/2021,243.11,4457165,243.80,244.72,240.8895
06/21/2021,244.48,5895120,243.45,244.72,238.89
06/18/2021,242.78,7822172,241.85,246.01,241.06
06/17/2021,244.43,5170176,242.00,247.18,241.20
06/16/2021,242.39,5099349,242.00,245.01,239.48
06/15/2021,242.58,5135289,245.21,245.355,242.01
06/14/2021,246.26,6764691,240.70,246.64,240.48
06/11/2021,240.31,4624184,239.03,240.37,238.41
06/10/2021,240.19,4659511,236.00,240.29,235.15
06/09/2021,236.09,3350916,238.87,238.87,235.51
06/08/2021,236.42,5827260,238.80,241.79,235.67
06/07/2021,238.14,3510776,236.60,239.47,235.84
06/04/2021,237.48,6177588,231.63,237.89,231.52
06/03/2021,230.84,5109029,232.89,233.18,229.43
06/02/2021,234.62,5543876,234.40,238.29,233.90
06/01/2021,236.20,8103888,238.00,238.40,232.46
05/28/2021,238.10,17814520,239.22,243.50,237.83
05/27/2021,225.83,15344060,229.52,229.52,225.39
05/26/2021,229.68,5807104,228.48,230.24,228.29
05/25/2021,227.71,6256329,228.00,229.72,226.28
05/24/2021,226.99,5288324,225.00,227.60,224.21
05/21/2021,222.58,4913623,225.21,225.7842,222.44
05/20/2021,223.78,6705464,222.98,226.83,222.36
05/19/2021,221.34,8092067,215.85,221.60,214.51
05/18/2021,214.33,3540556,215.44,217.3523,213.79
05/17/2021,215.06,3811563,216.59,217.72,212.82
05/14/2021,217.66,4429018,214.19,218.27,214.15
05/13/2021,211.86,5337992,212.97,215.64,210.471
05/12/2021,210.54,5482463,213.34,213.3699,209.00
05/11/2021,215.56,6097853,209.00,216.565,208.91
05/10/2021,213.89,5263698,215.498,215.96,213.23
05/07/2021,216.50,5774748,220.51,221.2462,215.09
05/06/2021,218.05,5200021,215.805,218.28,213.50
05/05/2021,215.40,2676876,218.82,219.5666,214.84
05/04/2021,217.18,6727513,221.67,222.00,214.3601
05/03/2021,223.76,5835707,230.77,231.46,223.07
04/30/2021,230.32,5024797,232.80,234.50,229.52
04/29/2021,234.36,4140803,237.32,237.67,232.17
04/28/2021,236.88,4274512,235.00,238.33,233.53
04/27/2021,234.21,3445222,235.46,235.90,231.91
04/26/2021,235.46,3459634,234.04,235.8044,232.4155
04/23/2021,233.51,5448503,232.94,235.49,231.75
04/22/2021,231.35,4975361,230.00,233.89,229.01
04/21/2021,230.56,4024031,227.11,230.79,226.67
04/20/2021,227.96,4081214,230.00,231.45,226.89
04/19/2021,230.50,4257749,230.83,232.1953,228.87
04/16/2021,231.91,5088749,234.00,234.00,229.8935
04/15/2021,233.00,5073856,229.87,233.08,229.50
04/14/2021,228.02,4617597,232.85,233.14,227.66
04/13/2021,232.00,5397052,229.00,233.49,228.50
04/12/2021,228.76,6205676,229.52,229.85,227.15
04/09/2021,231.28,7319270,224.33,231.31,223.63
04/08/2021,224.45,6169133,223.00,225.71,222.45
04/07/2021,220.79,4403436,221.96,222.68,219.39
04/06/2021,221.09,5448464,219.82,221.55,218.25
04/05/2021,220.29,5553185,219.61,221.84,218.93
04/01/2021,218.72,7763501,213.60,218.93,213.37
03/31/2021,211.87,6837964,210.44,213.6699,210.11
03/30/2021,210.00,4717943,208.64,211.29,207.355
03/29/2021,210.77,5686945,209.01,211.652,205.99
03/26/2021,209.09,7333155,205.64,209.41,204.77
03/25/2021,205.44,7977209,206.17,208.17,204.37
03/24/2021,209.53,4617736,215.13,215.28,209.41
03/23/2021,215.00,4578046,214.76,217.43,214.33
03/22/2021,215.17,5002466,211.48,216.98,211.365
03/19/2021,212.20,7088442,209.81,212.75,209.07
03/18/2021,209.48,5583153,210.70,211.38,208.40
03/17/2021,213.12,5805143,213.52,214.81,210.86
03/16/2021,214.48,5311048,214.84,216.69,213.475
03/15/2021,212.80,5741240,211.85,212.94,209.50
03/12/2021,212.21,6114641,213.45,213.85,209.30
03/11/2021,215.95,6430984,215.00,218.17,214.3537
03/10/2021,211.96,7186394,214.72,216.15,211.77
03/09/2021,211.53,9732242,212.18,215.79,211.17
03/08/2021,207.72,9576414,213.62,214.90,207.57
03/05/2021,210.76,11405950,210.01,212.35,203.22
03/04/2021,205.33,12800550,206.84,209.09,201.51
03/03/2021,206.00,11459020,212.83,213.32,205.395
03/02/2021,213.47,10211490,218.40,218.60,213.34
03/01/2021,217.54,14027680,219.90,220.20,215.03
02/26/2021,216.50,20372920,229.39,230.50,216.34
02/25/2021,231.08,8828937,238.53,240.35,229.77
02/24/2021,240.47,6128260,235.53,241.50,231.51
02/23/2021,235.64,8641607,235.26,238.96,229.01
02/22/2021,240.95,5055001,244.26,244.52,240.38
02/19/2021,246.56,4647670,248.00,249.39,245.98
02/18/2021,247.01,4159075,245.97,248.01,242.5701
02/17/2021,247.66,5907885,248.59,249.50,245.50
02/16/2021,248.59,10837610,245.00,251.23,243.80
02/12/2021,240.37,4314439,240.95,241.56,238.91
02/11/2021,241.24,6091619,238.93,242.89,238.58
02/10/2021,236.72,5535571,237.45,238.22,233.96
02/09/2021,236.70,5157234,239.56,240.08,236.2366
02/08/2021,238.93,4336360,239.51,241.11,237.13
02/05/2021,238.89,5019976,239.15,239.36,236.41
02/04/2021,237.98,4770722,235.52,238.23,235.47
02/03/2021,234.82,5357550,235.00,236.00,232.26
02/02/2021,234.20,7134891,231.47,235.95,231.38
02/01/2021,228.46,5696684,227.21,229.90,224.745
01/29/2021,225.56,6472983,224.66,228.79,223.02
01/28/2021,226.50,7246045,225.00,229.60,225.00
01/27/2021,224.78,7641060,223.70,227.81,221.58
01/26/2021,226.26,5021036,227.80,227.91,224.54
01/25/2021,225.92,8213455,229.69,230.30,221.32
01/22/2021,225.77,10186080,224.90,227.79,223.75
01/21/2021,222.17,6800810,223.69,224.74,220.82
01/20/2021,223.44,9857747,221.99,224.64,219.97
01/19/2021,216.76,7753752,215.35,217.28,213.70
01/15/2021,213.14,8525598,216.17,217.87,212.985
01/14/2021,215.60,6548025,218.23,219.50,215.55
01/13/2021,218.18,6839171,217.00,218.90,215.53
01/12/2021,215.52,10735960,218.00,218.30,214.09
01/11/2021,218.25,7206463,219.63,220.58,216.23
01/08/2021,222.04,7301710,220.00,222.32,219.22
01/07/2021,217.98,8443142,217.03,220.66,216.50
01/06/2021,216.15,9789849,218.00,220.46,215.78
01/05/2021,221.52,8657235,219.49,223.00,217.99
01/04/2021,220.31,10319920,222.64,223.75,215.72
12/31/2020,222.53,6011121,222.27,222.79,220.17
12/30/2020,222.40,4724009,223.13,223.6416,221.58
12/29/2020,222.46,6122445,224.97,225.30,220.86
12/28/2020,224.64,6422513,227.222,227.84,222.05
12/24/2020,225.78,6146282,228.30,229.19,224.8252
12/23/2020,227.43,7090526,232.50,233.18,227.11
12/22/2020,231.17,10367340,227.00,231.87,226.60
12/21/2020,226.47,9219003,224.90,227.44,224.71
12/18/2020,227.43,11845440,227.02,227.82,224.40
12/17/2020,225.92,9946888,224.90,226.73,224.50
12/16/2020,223.62,8821387,221.48,224.00,220.25
12/15/2020,220.15,10775830,222.07,222.14,218.20
12/14/2020,221.27,8508542,223.09,223.47,220.45
12/11/2020,222.42,8214441,221.92,222.74,219.98
12/10/2020,222.92,9258643,220.57,224.31,220.16
12/09/2020,220.57,15651840,228.05,228.84,220.0672
12/08/2020,227.86,12116750,228.65,229.50,225.66
12/07/2020,227.70,12864070,228.11,229.87,226.25
12/04/2020,225.86,20504770,223.82,228.5978,221.8212
12/03/2020,220.97,21395320,226.11,226.11,220.1301
12/02/2020,220.78,52225540,225.48,226.00,215.63
12/01/2020,241.35,19349100,245.00,246.70,238.70
11/30/2020,245.80,18966440,245.48,247.63,236.07
11/27/2020,247.63,7395034,251.00,251.84,247.03
11/25/2020,246.82,26394900,263.73,266.095,245.05
11/24/2020,260.84,5802107,260.00,262.31,257.82
11/23/2020,257.64,5385625,261.23,261.74,254.61
11/20/2020,258.04,7289605,263.59,265.02,257.82
11/19/2020,264.65,8084559,256.84,267.09,255.66
11/18/2020,257.16,5880543,256.40,262.66,255.85
11/17/2020,256.17,5090667,253.74,258.27,250.463
11/16/2020,249.89,5712565,249.52,253.49,248.18
11/13/2020,249.51,5162933,252.84,253.79,247.56
11/12/2020,249.42,5612679,247.40,254.97,246.3607
11/11/2020,254.18,4163391,253.51,256.74,251.21
11/10/2020,247.66,6863193,258.06,259.00,242.90
11/09/2020,259.28,8777470,260.95,270.92,257.25
11/06/2020,260.15,3798638,260.00,261.75,254.49
11/05/2020,260.22,8961728,258.11,260.9186,255.44
11/04/2020,250.74,6505415,246.02,252.875,243.24
11/03/2020,237.13,4151377,235.10,240.94,233.28
11/02/2020,232.45,3953394,235.12,238.50,228.99
10/30/2020,232.27,5743182,235.82,237.75,228.66
10/29/2020,237.14,4588957,242.52,242.52,237.13
10/28/2020,238.43,4425446,244.60,245.45,238.01
10/27/2020,250.30,4285593,248.00,251.75,245.765
10/26/2020,241.98,5864144,245.30,248.11,237.38
10/23/2020,250.52,3159644,250.10,250.57,246.81
10/22/2020,249.67,3688499,253.89,255.22,246.13
10/21/2020,254.23,2794023,256.45,258.31,251.85
10/20/2020,255.97,2989655,256.12,259.18,254.05
10/19/2020,255.01,3242263,259.76,261.4799,254.50
10/16/2020,258.55,3098043,259.24,262.52,258.49
10/15/2020,257.72,5262379,258.11,260.52,254.02
10/14/2020,261.83,5133096,270.00,270.16,258.7459
10/13/2020,266.83,3713230,266.42,268.7894,264.23
10/12/2020,267.07,4317010,270.00,270.00,265.2927
10/09/2020,265.98,4225023,262.90,266.05,261.50
10/08/2020,260.22,4150423,264.20,264.62,257.08
10/07/2020,259.98,4963168,252.20,260.74,252.20
10/06/2020,250.14,4448122,252.73,257.29,249.00
10/05/2020,251.53,3403534,250.00,253.28,249.00
10/02/2020,247.85,4494464,249.75,254.95,247.21
10/01/2020,253.45,4318011,253.18,254.67,250.81
09/30/2020,251.32,8188533,246.65,255.4068,246.221
09/29/2020,247.45,4009932,245.26,247.8965,244.50
09/28/2020,246.67,4088330,247.56,248.58,242.21
09/25/2020,242.74,5117842,237.39,243.945,235.05
09/24/2020,237.55,4166772,235.84,239.9574,233.63
09/23/2020,235.99,7507921,248.485,248.77,235.35
09/22/2020,247.78,3600779,246.74,248.57,241.26
09/21/2020,245.05,5561603,238.97,245.13,236.80
09/18/2020,242.78,6595560,245.13,248.11,238.7101
09/17/2020,244.53,5279535,246.12,248.815,241.31
09/16/2020,250.60,5443037,254.67,255.43,250.23
09/15/2020,251.68,4133574,251.37,251.94,248.5101
09/14/2020,246.64,4255201,246.31,248.87,244.04
09/11/2020,243.10,5455231,250.72,251.30,239.45
09/10/2020,247.80,5944965,254.81,256.5071,246.97
09/09/2020,250.43,9988571,246.40,253.45,242.96
09/08/2020,241.27,15229590,240.565,253.675,240.1401
09/04/2020,254.70,14374290,262.98,265.67,243.20
09/03/2020,265.01,14000570,270.58,271.75,257.41
09/02/2020,276.69,12963780,283.47,284.50,268.57
09/01/2020,281.25,13303240,271.00,281.93,270.58
08/31/2020,272.65,16010100,270.00,274.71,265.91
08/28/2020,271.10,28067960,271.28,275.75,267.40
08/27/2020,276.32,22817090,267.00,278.28,260.84
08/26/2020,272.32,63253350,251.96,277.97,249.47
08/25/2020,216.05,27096460,213.22,218.35,210.80
08/24/2020,208.46,5698981,208.88,209.29,205.15
08/21/2020,207.53,5727827,209.94,210.00,206.25
08/20/2020,209.51,5175146,203.85,210.11,203.51
